disease_id	entrezgene	type	gene	diseaseName	diseaseType	diseaseClass	diseaseSemanticType	disease_degree
C0238462	hsa:2260	I	FGFR1	Medullary carcinoma of thyroid	disease	C04;C19	Neoplastic Process	10
C0206682	hsa:2322	I	FLT3	Follicular thyroid carcinoma	disease	C04	Neoplastic Process	9
C0206682	hsa:3815	I	KIT	Follicular thyroid carcinoma	disease	C04	Neoplastic Process	9
C0206682	hsa:5159	I	PDGFRB	Follicular thyroid carcinoma	disease	C04	Neoplastic Process	9
C0206682	hsa:3791	I	KDR	Follicular thyroid carcinoma	disease	C04	Neoplastic Process	9
C0206682	hsa:5979	I	RET	Follicular thyroid carcinoma	disease	C04	Neoplastic Process	9
C0206682	hsa:673	I	BRAF	Follicular thyroid carcinoma	disease	C04	Neoplastic Process	9
C0206682	hsa:2324	I	FLT4	Follicular thyroid carcinoma	disease	C04	Neoplastic Process	9
C0206682	hsa:2260	I	FGFR1	Follicular thyroid carcinoma	disease	C04	Neoplastic Process	9
C0206682	hsa:5894	I	RAF1	Follicular thyroid carcinoma	disease	C04	Neoplastic Process	9
C0008497	hsa:7153	I	TOP2A	Choriocarcinoma	disease	C04;C13	Neoplastic Process	1
C0029463	hsa:7153	I	TOP2A	Osteosarcoma	disease	C04	Neoplastic Process	4
C0029463	hsa:7155	I	TOP2B	Osteosarcoma	disease	C04	Neoplastic Process	4
C0029463	hsa:2475	I	MTOR	Osteosarcoma	disease	C04	Neoplastic Process	4
C0029463	hsa:1719	I	DHFR	Osteosarcoma	disease	C04	Neoplastic Process	4
C1800706	hsa:5156	I	PDGFRA	Idiopathic Pulmonary Fibrosis	disease	C08	Disease or Syndrome	34
C1800706	hsa:5159	I	PDGFRB	Idiopathic Pulmonary Fibrosis	disease	C08	Disease or Syndrome	34
C1800706	hsa:3791	I	KDR	Idiopathic Pulmonary Fibrosis	disease	C08	Disease or Syndrome	34
C1800706	hsa:7124	I	TNF	Idiopathic Pulmonary Fibrosis	disease	C08	Disease or Syndrome	34
C1800706	hsa:207	I	AKT1	Idiopathic Pulmonary Fibrosis	disease	C08	Disease or Syndrome	34
C1800706	hsa:3569	I	IL6	Idiopathic Pulmonary Fibrosis	disease	C08	Disease or Syndrome	34
C1800706	hsa:2261	I	FGFR3	Idiopathic Pulmonary Fibrosis	disease	C08	Disease or Syndrome	34
C1800706	hsa:2475	I	MTOR	Idiopathic Pulmonary Fibrosis	disease	C08	Disease or Syndrome	34
C1800706	hsa:2321	I	FLT1	Idiopathic Pulmonary Fibrosis	disease	C08	Disease or Syndrome	34
C1800706	hsa:2324	I	FLT4	Idiopathic Pulmonary Fibrosis	disease	C08	Disease or Syndrome	34
C1800706	hsa:3685	I	ITGAV	Idiopathic Pulmonary Fibrosis	disease	C08	Disease or Syndrome	34
C1800706	hsa:2260	I	FGFR1	Idiopathic Pulmonary Fibrosis	disease	C08	Disease or Syndrome	34
C1800706	hsa:1436	I	CSF1R	Idiopathic Pulmonary Fibrosis	disease	C08	Disease or Syndrome	34
C1800706	hsa:7040	I	TGFB1	Idiopathic Pulmonary Fibrosis	disease	C08	Disease or Syndrome	34
C1800706	hsa:2263	I	FGFR2	Idiopathic Pulmonary Fibrosis	disease	C08	Disease or Syndrome	34
C1800706	hsa:9475	I	ROCK2	Idiopathic Pulmonary Fibrosis	disease	C08	Disease or Syndrome	34
C1800706	hsa:3596	I	IL13	Idiopathic Pulmonary Fibrosis	disease	C08	Disease or Syndrome	34
C1800706	hsa:3586	I	IL10	Idiopathic Pulmonary Fibrosis	disease	C08	Disease or Syndrome	34
C1800706	hsa:3458	I	IFNG	Idiopathic Pulmonary Fibrosis	disease	C08	Disease or Syndrome	34
C1800706	hsa:3553	I	IL1B	Idiopathic Pulmonary Fibrosis	disease	C08	Disease or Syndrome	34
C1800706	hsa:6347	I	CCL2	Idiopathic Pulmonary Fibrosis	disease	C08	Disease or Syndrome	34
C1800706	hsa:2247	I	FGF2	Idiopathic Pulmonary Fibrosis	disease	C08	Disease or Syndrome	34
C1800706	hsa:1490	I	CTGF	Idiopathic Pulmonary Fibrosis	disease	C08	Disease or Syndrome	34
C1800706	hsa:53831	I	GPR84	Idiopathic Pulmonary Fibrosis	disease	C08	Disease or Syndrome	34
C1800706	hsa:3958	I	LGALS3	Idiopathic Pulmonary Fibrosis	disease	C08	Disease or Syndrome	34
C1800706	hsa:7052	I	TGM2	Idiopathic Pulmonary Fibrosis	disease	C08	Disease or Syndrome	34
C1800706	hsa:5599	I	MAPK8	Idiopathic Pulmonary Fibrosis	disease	C08	Disease or Syndrome	34
C1800706	hsa:5601	I	MAPK9	Idiopathic Pulmonary Fibrosis	disease	C08	Disease or Syndrome	34
C1800706	hsa:5602	I	MAPK10	Idiopathic Pulmonary Fibrosis	disease	C08	Disease or Syndrome	34
C1800706	hsa:5290	I	PIK3CA	Idiopathic Pulmonary Fibrosis	disease	C08	Disease or Syndrome	34
C1800706	hsa:5291	I	PIK3CB	Idiopathic Pulmonary Fibrosis	disease	C08	Disease or Syndrome	34
C1800706	hsa:5292	I	PIM1	Idiopathic Pulmonary Fibrosis	disease	C08	Disease or Syndrome	34
C1800706	hsa:208	I	AKT2	Idiopathic Pulmonary Fibrosis	disease	C08	Disease or Syndrome	34
C1800706	hsa:10000	I	AKT3	Idiopathic Pulmonary Fibrosis	disease	C08	Disease or Syndrome	34
C4551686	hsa:5156	I	PDGFRA	Malignant neoplasm of soft tissue	group	C04	Neoplastic Process	6
C4551686	hsa:3815	I	KIT	Malignant neoplasm of soft tissue	group	C04	Neoplastic Process	6
C4551686	hsa:5159	I	PDGFRB	Malignant neoplasm of soft tissue	group	C04	Neoplastic Process	6
C4551686	hsa:3791	I	KDR	Malignant neoplasm of soft tissue	group	C04	Neoplastic Process	6
C4551686	hsa:2321	I	FLT1	Malignant neoplasm of soft tissue	group	C04	Neoplastic Process	6
C4551686	hsa:2324	I	FLT4	Malignant neoplasm of soft tissue	group	C04	Neoplastic Process	6
C0025202	hsa:3815	I	KIT	melanoma	disease	C04	Neoplastic Process	15
C0025202	hsa:5159	I	PDGFRB	melanoma	disease	C04	Neoplastic Process	15
C0025202	hsa:3791	I	KDR	melanoma	disease	C04	Neoplastic Process	15
C0025202	hsa:4893	I	NRAS	melanoma	disease	C04	Neoplastic Process	15
C0025202	hsa:596	I	BCL2	melanoma	disease	C04	Neoplastic Process	15
C0025202	hsa:958	I	CD40	melanoma	disease	C04	Neoplastic Process	15
C0025202	hsa:5604	I	MAP2K1	melanoma	disease	C04	Neoplastic Process	15
C0025202	hsa:5605	I	MAP2K2	melanoma	disease	C04	Neoplastic Process	15
C0025202	hsa:673	I	BRAF	melanoma	disease	C04	Neoplastic Process	15
C0025202	hsa:1493	I	CTLA4	melanoma	disease	C04	Neoplastic Process	15
C0025202	hsa:3685	I	ITGAV	melanoma	disease	C04	Neoplastic Process	15
C0025202	hsa:3690	I	ITGB3	melanoma	disease	C04	Neoplastic Process	15
C0025202	hsa:6774	I	STAT3	melanoma	disease	C04	Neoplastic Process	15
C0025202	hsa:6934	I	TCF7L2	melanoma	disease	C04	Neoplastic Process	15
C0025202	hsa:4286	I	MITF	melanoma	disease	C04	Neoplastic Process	15
C0017638	hsa:3815	I	KIT	Glioma	disease	C04	Neoplastic Process	6
C0017638	hsa:3791	I	KDR	Glioma	disease	C04	Neoplastic Process	6
C0017638	hsa:6469	I	SHH	Glioma	disease	C04	Neoplastic Process	6
C0017638	hsa:50846	I	DHH	Glioma	disease	C04	Neoplastic Process	6
C0017638	hsa:5727	I	PTCH1	Glioma	disease	C04	Neoplastic Process	6
C0017638	hsa:7422	I	VEGFA	Glioma	disease	C04	Neoplastic Process	6
C1261473	hsa:3815	I	KIT	Sarcoma	group	C04	Neoplastic Process	5
C1261473	hsa:5159	I	PDGFRB	Sarcoma	group	C04	Neoplastic Process	5
C1261473	hsa:3791	I	KDR	Sarcoma	group	C04	Neoplastic Process	5
C1261473	hsa:3480	I	IGF1R	Sarcoma	group	C04	Neoplastic Process	5
C1261473	hsa:1719	I	DHFR	Sarcoma	group	C04	Neoplastic Process	5
C0017636	hsa:3815	I	KIT	Glioblastoma	disease	C04	Neoplastic Process	11
C0017636	hsa:7852	I	CXCR4	Glioblastoma	disease	C04	Neoplastic Process	11
C0017636	hsa:3791	I	KDR	Glioblastoma	disease	C04	Neoplastic Process	11
C0017636	hsa:3265	I	HRAS	Glioblastoma	disease	C04	Neoplastic Process	11
C0017636	hsa:3845	I	KRAS	Glioblastoma	disease	C04	Neoplastic Process	11
C0017636	hsa:4893	I	NRAS	Glioblastoma	disease	C04	Neoplastic Process	11
C0017636	hsa:6387	I	CXCL12	Glioblastoma	disease	C04	Neoplastic Process	11
C0017636	hsa:7422	I	VEGFA	Glioblastoma	disease	C04	Neoplastic Process	11
C0017636	hsa:3685	I	ITGAV	Glioblastoma	disease	C04	Neoplastic Process	11
C0017636	hsa:3690	I	ITGB3	Glioblastoma	disease	C04	Neoplastic Process	11
C0017636	hsa:6608	I	SMO	Glioblastoma	disease	C04	Neoplastic Process	11
C0238461	hsa:3815	I	KIT	Anaplastic thyroid carcinoma	disease	C04	Neoplastic Process	9
C0238461	hsa:3791	I	KDR	Anaplastic thyroid carcinoma	disease	C04	Neoplastic Process	9
C0238461	hsa:5979	I	RET	Anaplastic thyroid carcinoma	disease	C04	Neoplastic Process	9
C0238461	hsa:2261	I	FGFR3	Anaplastic thyroid carcinoma	disease	C04	Neoplastic Process	9
C0238461	hsa:2321	I	FLT1	Anaplastic thyroid carcinoma	disease	C04	Neoplastic Process	9
C0238461	hsa:2324	I	FLT4	Anaplastic thyroid carcinoma	disease	C04	Neoplastic Process	9
C0238461	hsa:2260	I	FGFR1	Anaplastic thyroid carcinoma	disease	C04	Neoplastic Process	9
C0238461	hsa:2264	I	FGFR4	Anaplastic thyroid carcinoma	disease	C04	Neoplastic Process	9
C0238461	hsa:2263	I	FGFR2	Anaplastic thyroid carcinoma	disease	C04	Neoplastic Process	9
C0029456	hsa:6714	I	SRC	Osteoporosis	disease	C18;C05	Disease or Syndrome	14
C0029456	hsa:695	I	BTK	Osteoporosis	disease	C18;C05	Disease or Syndrome	14
C0029456	hsa:3685	I	ITGAV	Osteoporosis	disease	C18;C05	Disease or Syndrome	14
C0029456	hsa:3690	I	ITGB3	Osteoporosis	disease	C18;C05	Disease or Syndrome	14
C0029456	hsa:22943	I	DKK1	Osteoporosis	disease	C18;C05	Disease or Syndrome	14
C0029456	hsa:1436	I	CSF1R	Osteoporosis	disease	C18;C05	Disease or Syndrome	14
C0029456	hsa:2224	I	FDPS	Osteoporosis	disease	C18;C05	Disease or Syndrome	14
C0029456	hsa:1513	I	CTSK	Osteoporosis	disease	C18;C05	Disease or Syndrome	14
C0029456	hsa:8792	I	TNFRSF11A	Osteoporosis	disease	C18;C05	Disease or Syndrome	14
C0029456	hsa:90	I	ACVR1	Osteoporosis	disease	C18;C05	Disease or Syndrome	14
C0029456	hsa:91	I	ACVR1B	Osteoporosis	disease	C18;C05	Disease or Syndrome	14
C0029456	hsa:130399	I	ACVR1C	Osteoporosis	disease	C18;C05	Disease or Syndrome	14
C0029456	hsa:92	I	ACVR2A	Osteoporosis	disease	C18;C05	Disease or Syndrome	14
C0029456	hsa:93	I	ACVR2B	Osteoporosis	disease	C18;C05	Disease or Syndrome	14
C0153690	hsa:6714	I	SRC	Secondary malignant neoplasm of bone	disease	C23;C04;C05	Neoplastic Process	2
C0153690	hsa:2224	I	FDPS	Secondary malignant neoplasm of bone	disease	C23;C04;C05	Neoplastic Process	2
C0432214	hsa:4851	I	NOTCH1	Namaqualand hip dysplasia	disease	C16;C05	Disease or Syndrome	3
C0432214	hsa:5743	I	PTGS2	Namaqualand hip dysplasia	disease	C16;C05	Disease or Syndrome	3
C0432214	hsa:2034	I	EPAS1	Namaqualand hip dysplasia	disease	C16;C05	Disease or Syndrome	3
C0018133	hsa:1803	I	DPP4	Graft-vs-Host Disease	disease	C20	Disease or Syndrome	7
C0018133	hsa:5530	I	PPP3CA	Graft-vs-Host Disease	disease	C20	Disease or Syndrome	7
C0018133	hsa:4773	I	NFATC2	Graft-vs-Host Disease	disease	C20	Disease or Syndrome	7
C0018133	hsa:5532	I	PPP3CB	Graft-vs-Host Disease	disease	C20	Disease or Syndrome	7
C0018133	hsa:5533	I	PPP3CC	Graft-vs-Host Disease	disease	C20	Disease or Syndrome	7
C0018133	hsa:5534	I	PPP3R1	Graft-vs-Host Disease	disease	C20	Disease or Syndrome	7
C0018133	hsa:5535	I	PPP3R2	Graft-vs-Host Disease	disease	C20	Disease or Syndrome	7
C0011860	hsa:1803	I	DPP4	Diabetes Mellitus, Non-Insulin-Dependent	disease	C18;C19	Disease or Syndrome	26
C0011860	hsa:6387	I	CXCL12	Diabetes Mellitus, Non-Insulin-Dependent	disease	C18;C19	Disease or Syndrome	26
C0011860	hsa:7124	I	TNF	Diabetes Mellitus, Non-Insulin-Dependent	disease	C18;C19	Disease or Syndrome	26
C0011860	hsa:3569	I	IL6	Diabetes Mellitus, Non-Insulin-Dependent	disease	C18;C19	Disease or Syndrome	26
C0011860	hsa:5530	I	PPP3CA	Diabetes Mellitus, Non-Insulin-Dependent	disease	C18;C19	Disease or Syndrome	26
C0011860	hsa:4773	I	NFATC2	Diabetes Mellitus, Non-Insulin-Dependent	disease	C18;C19	Disease or Syndrome	26
C0011860	hsa:3553	I	IL1B	Diabetes Mellitus, Non-Insulin-Dependent	disease	C18;C19	Disease or Syndrome	26
C0011860	hsa:2548	I	GAA	Diabetes Mellitus, Non-Insulin-Dependent	disease	C18;C19	Disease or Syndrome	26
C0011860	hsa:231	I	AKR1B1	Diabetes Mellitus, Non-Insulin-Dependent	disease	C18;C19	Disease or Syndrome	26
C0011860	hsa:3554	I	IL1R1	Diabetes Mellitus, Non-Insulin-Dependent	disease	C18;C19	Disease or Syndrome	26
C0011860	hsa:6804	I	STX1A	Diabetes Mellitus, Non-Insulin-Dependent	disease	C18;C19	Disease or Syndrome	26
C0011860	hsa:5950	I	RBP4	Diabetes Mellitus, Non-Insulin-Dependent	disease	C18;C19	Disease or Syndrome	26
C0011860	hsa:6347	I	CCL2	Diabetes Mellitus, Non-Insulin-Dependent	disease	C18;C19	Disease or Syndrome	26
C0011860	hsa:5105	I	PCK1	Diabetes Mellitus, Non-Insulin-Dependent	disease	C18;C19	Disease or Syndrome	26
C0011860	hsa:5106	I	PCK2	Diabetes Mellitus, Non-Insulin-Dependent	disease	C18;C19	Disease or Syndrome	26
C0011860	hsa:2203	I	FBP1	Diabetes Mellitus, Non-Insulin-Dependent	disease	C18;C19	Disease or Syndrome	26
C0011860	hsa:2538	I	G6PC	Diabetes Mellitus, Non-Insulin-Dependent	disease	C18;C19	Disease or Syndrome	26
C0011860	hsa:5836	I	PYGL	Diabetes Mellitus, Non-Insulin-Dependent	disease	C18;C19	Disease or Syndrome	26
C0011860	hsa:6720	I	SREBF1	Diabetes Mellitus, Non-Insulin-Dependent	disease	C18;C19	Disease or Syndrome	26
C0011860	hsa:6721	I	SREBF2	Diabetes Mellitus, Non-Insulin-Dependent	disease	C18;C19	Disease or Syndrome	26
C0011860	hsa:2194	I	FASN	Diabetes Mellitus, Non-Insulin-Dependent	disease	C18;C19	Disease or Syndrome	26
C0011860	hsa:2673	I	GFPT1	Diabetes Mellitus, Non-Insulin-Dependent	disease	C18;C19	Disease or Syndrome	26
C0011860	hsa:9945	I	GFPT2	Diabetes Mellitus, Non-Insulin-Dependent	disease	C18;C19	Disease or Syndrome	26
C0011860	hsa:5770	I	PTPN1	Diabetes Mellitus, Non-Insulin-Dependent	disease	C18;C19	Disease or Syndrome	26
C0011860	hsa:79071	I	ELOVL6	Diabetes Mellitus, Non-Insulin-Dependent	disease	C18;C19	Disease or Syndrome	26
C0011860	hsa:440275	I	EIF2AK4	Diabetes Mellitus, Non-Insulin-Dependent	disease	C18;C19	Disease or Syndrome	26
C0524620	hsa:1803	I	DPP4	Metabolic Syndrome X	disease	C18	Disease or Syndrome	18
C0524620	hsa:7124	I	TNF	Metabolic Syndrome X	disease	C18	Disease or Syndrome	18
C0524620	hsa:6335	I	SCN9A	Metabolic Syndrome X	disease	C18	Disease or Syndrome	18
C0524620	hsa:7099	I	TLR4	Metabolic Syndrome X	disease	C18	Disease or Syndrome	18
C0524620	hsa:775	I	CACNA1C	Metabolic Syndrome X	disease	C18	Disease or Syndrome	18
C0524620	hsa:5950	I	RBP4	Metabolic Syndrome X	disease	C18	Disease or Syndrome	18
C0524620	hsa:6347	I	CCL2	Metabolic Syndrome X	disease	C18	Disease or Syndrome	18
C0524620	hsa:5105	I	PCK1	Metabolic Syndrome X	disease	C18	Disease or Syndrome	18
C0524620	hsa:5106	I	PCK2	Metabolic Syndrome X	disease	C18	Disease or Syndrome	18
C0524620	hsa:2194	I	FASN	Metabolic Syndrome X	disease	C18	Disease or Syndrome	18
C0524620	hsa:776	I	CACNA1D	Metabolic Syndrome X	disease	C18	Disease or Syndrome	18
C0524620	hsa:391013	I	PLA2G2C	Metabolic Syndrome X	disease	C18	Disease or Syndrome	18
C0524620	hsa:5320	I	PLA2G2A	Metabolic Syndrome X	disease	C18	Disease or Syndrome	18
C0524620	hsa:81579	I	PLA2G12A	Metabolic Syndrome X	disease	C18	Disease or Syndrome	18
C0524620	hsa:84647	I	PLA2G12B	Metabolic Syndrome X	disease	C18	Disease or Syndrome	18
C0524620	hsa:5054	I	SERPINE1	Metabolic Syndrome X	disease	C18	Disease or Syndrome	18
C0524620	hsa:4886	I	NPY1R	Metabolic Syndrome X	disease	C18	Disease or Syndrome	18
C0524620	hsa:857	I	CAV1	Metabolic Syndrome X	disease	C18	Disease or Syndrome	18
C0345967	hsa:1803	I	DPP4	Malignant mesothelioma	disease	C04;C08	Neoplastic Process	1
C0019693	hsa:7852	I	CXCR4	HIV Infections	group	C01;C20	Disease or Syndrome	3
C0019693	hsa:6387	I	CXCL12	HIV Infections	group	C01;C20	Disease or Syndrome	3
C0019693	hsa:9833	I	MELK	HIV Infections	group	C01;C20	Disease or Syndrome	3
C0342257	hsa:5579	I	PRKCB	Complications of Diabetes Mellitus	group	C19	Disease or Syndrome	1
C0021400	hsa:3265	I	HRAS	Influenza	disease	C01;C08	Disease or Syndrome	8
C0021400	hsa:3845	I	KRAS	Influenza	disease	C01;C08	Disease or Syndrome	8
C0021400	hsa:4893	I	NRAS	Influenza	disease	C01;C08	Disease or Syndrome	8
C0021400	hsa:775	I	CACNA1C	Influenza	disease	C01;C08	Disease or Syndrome	8
C0021400	hsa:5293	I	PIK3CD	Influenza	disease	C01;C08	Disease or Syndrome	8
C0021400	hsa:1213	I	CLTC	Influenza	disease	C01;C08	Disease or Syndrome	8
C0021400	hsa:1211	I	CLTA	Influenza	disease	C01;C08	Disease or Syndrome	8
C0021400	hsa:1212	I	CLTB	Influenza	disease	C01;C08	Disease or Syndrome	8
C3463824	hsa:3265	I	HRAS	MYELODYSPLASTIC SYNDROME	group	C15	Neoplastic Process	10
C3463824	hsa:3845	I	KRAS	MYELODYSPLASTIC SYNDROME	group	C15	Neoplastic Process	10
C3463824	hsa:4893	I	NRAS	MYELODYSPLASTIC SYNDROME	group	C15	Neoplastic Process	10
C3463824	hsa:7124	I	TNF	MYELODYSPLASTIC SYNDROME	group	C15	Neoplastic Process	10
C3463824	hsa:5743	I	PTGS2	MYELODYSPLASTIC SYNDROME	group	C15	Neoplastic Process	10
C3463824	hsa:4790	I	NFKB1	MYELODYSPLASTIC SYNDROME	group	C15	Neoplastic Process	10
C3463824	hsa:207	I	AKT1	MYELODYSPLASTIC SYNDROME	group	C15	Neoplastic Process	10
C3463824	hsa:8743	I	TNFSF10	MYELODYSPLASTIC SYNDROME	group	C15	Neoplastic Process	10
C3463824	hsa:8797	I	TNFRSF10A	MYELODYSPLASTIC SYNDROME	group	C15	Neoplastic Process	10
C3463824	hsa:8795	I	TNFRSF10B	MYELODYSPLASTIC SYNDROME	group	C15	Neoplastic Process	10
C0023418	hsa:3265	I	HRAS	leukemia	disease	C04	Neoplastic Process	7
C0023418	hsa:3845	I	KRAS	leukemia	disease	C04	Neoplastic Process	7
C0023418	hsa:4893	I	NRAS	leukemia	disease	C04	Neoplastic Process	7
C0023418	hsa:331	I	XIAP	leukemia	disease	C04	Neoplastic Process	7
C0023418	hsa:596	I	BCL2	leukemia	disease	C04	Neoplastic Process	7
C0023418	hsa:1719	I	DHFR	leukemia	disease	C04	Neoplastic Process	7
C0023418	hsa:471	I	ATIC	leukemia	disease	C04	Neoplastic Process	7
C0006413	hsa:4609	I	MYC	Burkitt Lymphoma	disease	C04;C01;C20;C15	Neoplastic Process	1
C0024419	hsa:695	I	BTK	Waldenstrom Macroglobulinemia	disease	C04;C20;C15;C14	Neoplastic Process	1
C0004096	hsa:695	I	BTK	Asthma	disease	C08;C20	Disease or Syndrome	28
C0004096	hsa:7124	I	TNF	Asthma	disease	C08;C20	Disease or Syndrome	28
C0004096	hsa:5743	I	PTGS2	Asthma	disease	C08;C20	Disease or Syndrome	28
C0004096	hsa:4790	I	NFKB1	Asthma	disease	C08;C20	Disease or Syndrome	28
C0004096	hsa:1432	I	MAPK14	Asthma	disease	C08;C20	Disease or Syndrome	28
C0004096	hsa:5600	I	MAPK11	Asthma	disease	C08;C20	Disease or Syndrome	28
C0004096	hsa:6300	I	MAPK12	Asthma	disease	C08;C20	Disease or Syndrome	28
C0004096	hsa:5603	I	MAPK13	Asthma	disease	C08;C20	Disease or Syndrome	28
C0004096	hsa:5594	I	MAPK1	Asthma	disease	C08;C20	Disease or Syndrome	28
C0004096	hsa:135	I	ADORA2A	Asthma	disease	C08;C20	Disease or Syndrome	28
C0004096	hsa:1128	I	CHRM1	Asthma	disease	C08;C20	Disease or Syndrome	28
C0004096	hsa:1131	I	CHRM3	Asthma	disease	C08;C20	Disease or Syndrome	28
C0004096	hsa:3567	I	IL5	Asthma	disease	C08;C20	Disease or Syndrome	28
C0004096	hsa:3596	I	IL13	Asthma	disease	C08;C20	Disease or Syndrome	28
C0004096	hsa:6915	I	TBXA2R	Asthma	disease	C08;C20	Disease or Syndrome	28
C0004096	hsa:5144	I	PDE4D	Asthma	disease	C08;C20	Disease or Syndrome	28
C0004096	hsa:3269	I	HRH1	Asthma	disease	C08;C20	Disease or Syndrome	28
C0004096	hsa:3566	I	IL4R	Asthma	disease	C08;C20	Disease or Syndrome	28
C0004096	hsa:3565	I	IL4	Asthma	disease	C08;C20	Disease or Syndrome	28
C0004096	hsa:27199	I	OXGR1	Asthma	disease	C08;C20	Disease or Syndrome	28
C0004096	hsa:3597	I	IL13RA1	Asthma	disease	C08;C20	Disease or Syndrome	28
C0004096	hsa:6696	I	SPP1	Asthma	disease	C08;C20	Disease or Syndrome	28
C0004096	hsa:85480	I	TSLP	Asthma	disease	C08;C20	Disease or Syndrome	28
C0004096	hsa:727	I	C5	Asthma	disease	C08;C20	Disease or Syndrome	28
C0004096	hsa:3576	I	IL8	Asthma	disease	C08;C20	Disease or Syndrome	28
C0004096	hsa:9021	I	SOCS3	Asthma	disease	C08;C20	Disease or Syndrome	28
C0004096	hsa:1577	I	CYP3A5	Asthma	disease	C08;C20	Disease or Syndrome	28
C0004096	hsa:8784	I	TNFRSF18	Asthma	disease	C08;C20	Disease or Syndrome	28
C0023443	hsa:100	I	ADA	Hairy Cell Leukemia	disease	C04;C20;C15	Neoplastic Process	1
C0023493	hsa:100	I	ADA	Adult T-Cell Lymphoma/Leukemia	disease	C04;C20;C15	Neoplastic Process	1
C0002395	hsa:7124	I	TNF	Alzheimer's Disease	disease	C10;F03	Disease or Syndrome	12
C0002395	hsa:3479	I	IGF1	Alzheimer's Disease	disease	C10;F03	Disease or Syndrome	12
C0002395	hsa:5734	I	PTGER4	Alzheimer's Disease	disease	C10;F03	Disease or Syndrome	12
C0002395	hsa:23621	I	BACE1	Alzheimer's Disease	disease	C10;F03	Disease or Syndrome	12
C0002395	hsa:3146	I	HMGB1	Alzheimer's Disease	disease	C10;F03	Disease or Syndrome	12
C0002395	hsa:1508	I	CTSB	Alzheimer's Disease	disease	C10;F03	Disease or Syndrome	12
C0002395	hsa:348	I	APOE	Alzheimer's Disease	disease	C10;F03	Disease or Syndrome	12
C0002395	hsa:351	I	APP	Alzheimer's Disease	disease	C10;F03	Disease or Syndrome	12
C0002395	hsa:5663	I	PSEN1	Alzheimer's Disease	disease	C10;F03	Disease or Syndrome	12
C0002395	hsa:5664	I	PSEN2	Alzheimer's Disease	disease	C10;F03	Disease or Syndrome	12
C0002395	hsa:6093	I	ROCK1	Alzheimer's Disease	disease	C10;F03	Disease or Syndrome	12
C0002395	hsa:9475	I	ROCK2	Alzheimer's Disease	disease	C10;F03	Disease or Syndrome	12
C0030567	hsa:7124	I	TNF	Parkinson Disease	disease	C10	Disease or Syndrome	11
C0030567	hsa:1312	I	COMT	Parkinson Disease	disease	C10	Disease or Syndrome	11
C0030567	hsa:4129	I	MAOB	Parkinson Disease	disease	C10	Disease or Syndrome	11
C0030567	hsa:135	I	ADORA2A	Parkinson Disease	disease	C10	Disease or Syndrome	11
C0030567	hsa:6335	I	SCN9A	Parkinson Disease	disease	C10	Disease or Syndrome	11
C0030567	hsa:1128	I	CHRM1	Parkinson Disease	disease	C10	Disease or Syndrome	11
C0030567	hsa:1131	I	CHRM3	Parkinson Disease	disease	C10	Disease or Syndrome	11
C0030567	hsa:1644	I	DDC	Parkinson Disease	disease	C10	Disease or Syndrome	11
C0030567	hsa:120892	I	LRRK2	Parkinson Disease	disease	C10	Disease or Syndrome	11
C0030567	hsa:6622	I	SNCA	Parkinson Disease	disease	C10	Disease or Syndrome	11
C0030567	hsa:3269	I	HRH1	Parkinson Disease	disease	C10	Disease or Syndrome	11
C0010346	hsa:7124	I	TNF	Crohn Disease	disease	C06	Disease or Syndrome	12
C0010346	hsa:4790	I	NFKB1	Crohn Disease	disease	C06	Disease or Syndrome	12
C0010346	hsa:958	I	CD40	Crohn Disease	disease	C06	Disease or Syndrome	12
C0010346	hsa:3716	I	JAK1	Crohn Disease	disease	C06	Disease or Syndrome	12
C0010346	hsa:3458	I	IFNG	Crohn Disease	disease	C06	Disease or Syndrome	12
C0010346	hsa:3592	I	IL12A	Crohn Disease	disease	C06	Disease or Syndrome	12
C0010346	hsa:3593	I	IL12B	Crohn Disease	disease	C06	Disease or Syndrome	12
C0010346	hsa:3676	I	ITGA4	Crohn Disease	disease	C06	Disease or Syndrome	12
C0010346	hsa:7132	I	TNFRSF1A	Crohn Disease	disease	C06	Disease or Syndrome	12
C0010346	hsa:3688	I	ITGB1	Crohn Disease	disease	C06	Disease or Syndrome	12
C0010346	hsa:3689	I	ITGB2	Crohn Disease	disease	C06	Disease or Syndrome	12
C0010346	hsa:3606	I	IL18	Crohn Disease	disease	C06	Disease or Syndrome	12
C0021390	hsa:7124	I	TNF	Inflammatory Bowel Diseases	group	C06	Disease or Syndrome	18
C0021390	hsa:4790	I	NFKB1	Inflammatory Bowel Diseases	group	C06	Disease or Syndrome	18
C0021390	hsa:3569	I	IL6	Inflammatory Bowel Diseases	group	C06	Disease or Syndrome	18
C0021390	hsa:6097	I	RORC	Inflammatory Bowel Diseases	group	C06	Disease or Syndrome	18
C0021390	hsa:958	I	CD40	Inflammatory Bowel Diseases	group	C06	Disease or Syndrome	18
C0021390	hsa:7292	I	TNFSF4	Inflammatory Bowel Diseases	group	C06	Disease or Syndrome	18
C0021390	hsa:5530	I	PPP3CA	Inflammatory Bowel Diseases	group	C06	Disease or Syndrome	18
C0021390	hsa:5532	I	PPP3CB	Inflammatory Bowel Diseases	group	C06	Disease or Syndrome	18
